定日镜序号,吸收塔x坐标(m),吸收塔y坐标(m),定日镜宽度(m),定日镜高度(m),定日镜x坐标(m),定日镜y坐标(m),定日镜z坐标(m),镜面面积(m2)
1571,0.0,0.0,6.0,6.0,-179.405,-269.372,4.0,36.0
1572,0.0,0.0,6.0,6.0,-166.284,-277.663,4.0,36.0
1573,0.0,0.0,6.0,6.0,-152.78,-285.317,4.0,36.0
1574,0.0,0.0,6.0,6.0,-138.925,-292.313,4.0,36.0
1575,0.0,0.0,6.0,6.0,-124.75,-298.638,4.0,36.0
1576,0.0,0.0,6.0,6.0,-110.288,-304.276,4.0,36.0
1577,0.0,0.0,6.0,6.0,-95.573,-309.214,4.0,36.0
1578,0.0,0.0,6.0,6.0,-80.638,-313.44,4.0,36.0
1579,0.0,0.0,6.0,6.0,-65.517,-316.946,4.0,36.0
1580,0.0,0.0,6.0,6.0,-50.246,-319.723,4.0,36.0
1581,0.0,0.0,6.0,6.0,-34.859,-321.764,4.0,36.0
1582,0.0,0.0,6.0,6.0,-19.392,-323.065,4.0,36.0
1583,0.0,0.0,6.0,6.0,-3.881,-323.623,4.0,36.0
1584,0.0,0.0,6.0,6.0,11.64,-323.437,4.0,36.0
1585,0.0,0.0,6.0,6.0,27.134,-322.507,4.0,36.0
1586,0.0,0.0,6.0,6.0,42.565,-320.836,4.0,36.0
1587,0.0,0.0,6.0,6.0,57.898,-318.426,4.0,36.0
1588,0.0,0.0,6.0,6.0,73.099,-315.284,4.0,36.0
1589,0.0,0.0,6.0,6.0,88.131,-311.416,4.0,36.0
1590,0.0,0.0,6.0,6.0,102.96,-306.833,4.0,36.0
1591,0.0,0.0,6.0,6.0,117.553,-301.544,4.0,36.0
1592,0.0,0.0,6.0,6.0,131.875,-295.561,4.0,36.0
1593,0.0,0.0,6.0,6.0,145.894,-288.898,4.0,36.0
1594,0.0,0.0,6.0,6.0,159.578,-281.571,4.0,36.0
1595,0.0,0.0,6.0,6.0,172.894,-273.596,4.0,36.0
1596,0.0,0.0,6.0,6.0,185.813,-264.992,4.0,36.0
1597,0.0,0.0,6.0,6.0,198.304,-255.779,4.0,36.0
1598,0.0,0.0,6.0,6.0,210.339,-245.977,4.0,36.0
1599,0.0,0.0,6.0,6.0,221.891,-235.609,4.0,36.0
1600,0.0,0.0,6.0,6.0,232.932,-224.7,4.0,36.0
1601,0.0,0.0,6.0,6.0,243.437,-213.274,4.0,36.0
1602,0.0,0.0,6.0,6.0,253.383,-201.357,4.0,36.0
1603,0.0,0.0,6.0,6.0,262.745,-188.977,4.0,36.0
1604,0.0,0.0,6.0,6.0,271.503,-176.162,4.0,36.0
1605,0.0,0.0,6.0,6.0,279.637,-162.942,4.0,36.0
1606,0.0,0.0,6.0,6.0,287.128,-149.348,4.0,36.0
1607,0.0,0.0,6.0,6.0,293.958,-135.41,4.0,36.0
1608,0.0,0.0,6.0,6.0,300.112,-121.16,4.0,36.0
1609,0.0,0.0,6.0,6.0,305.576,-106.632,4.0,36.0
1610,0.0,0.0,6.0,6.0,310.337,-91.859,4.0,36.0
1611,0.0,0.0,6.0,6.0,314.385,-76.874,4.0,36.0
1612,0.0,0.0,6.0,6.0,317.709,-61.712,4.0,36.0
1613,0.0,0.0,6.0,6.0,320.302,-46.409,4.0,36.0
1614,0.0,0.0,6.0,6.0,322.159,-30.999,4.0,36.0
1615,0.0,0.0,6.0,6.0,323.275,-15.517,4.0,36.0
1616,0.0,0.0,6.0,6.0,323.647,0.0,4.0,36.0
1617,0.0,0.0,6.0,6.0,337.032,8.21,4.0,36.0
1618,0.0,0.0,6.0,6.0,336.233,24.609,4.0,36.0
1619,0.0,0.0,6.0,6.0,334.636,40.95,4.0,36.0
1620,0.0,0.0,6.0,6.0,332.245,57.194,4.0,36.0
1621,0.0,0.0,6.0,6.0,329.066,73.303,4.0,36.0
1622,0.0,0.0,6.0,6.0,325.107,89.237,4.0,36.0
1623,0.0,0.0,6.0,6.0,320.377,104.96,4.0,36.0
1624,0.0,0.0,6.0,6.0,314.887,120.434,4.0,36.0
1625,0.0,0.0,6.0,6.0,308.65,135.622,4.0,36.0
1626,0.0,0.0,6.0,6.0,301.681,150.489,4.0,36.0
1627,0.0,0.0,6.0,6.0,293.996,164.998,4.0,36.0
1628,0.0,0.0,6.0,6.0,285.614,179.117,4.0,36.0
1629,0.0,0.0,6.0,6.0,276.554,192.81,4.0,36.0
1630,0.0,0.0,6.0,6.0,266.839,206.046,4.0,36.0
1631,0.0,0.0,6.0,6.0,256.49,218.794,4.0,36.0
1632,0.0,0.0,6.0,6.0,245.534,231.022,4.0,36.0
1633,0.0,0.0,6.0,6.0,233.995,242.703,4.0,36.0
1634,0.0,0.0,6.0,6.0,221.901,253.807,4.0,36.0
1635,0.0,0.0,6.0,6.0,209.28,264.31,4.0,36.0
1636,0.0,0.0,6.0,6.0,196.163,274.186,4.0,36.0
1637,0.0,0.0,6.0,6.0,182.581,283.412,4.0,36.0
1638,0.0,0.0,6.0,6.0,168.566,291.965,4.0,36.0
1639,0.0,0.0,6.0,6.0,154.151,299.826,4.0,36.0
1640,0.0,0.0,6.0,6.0,139.37,306.975,4.0,36.0
1641,0.0,0.0,6.0,6.0,124.259,313.397,4.0,36.0
1642,0.0,0.0,6.0,6.0,108.853,319.075,4.0,36.0
1643,0.0,0.0,6.0,6.0,93.189,323.997,4.0,36.0
1644,0.0,0.0,6.0,6.0,77.304,328.149,4.0,36.0
1645,0.0,0.0,6.0,6.0,61.236,331.524,4.0,36.0
1646,0.0,0.0,6.0,6.0,45.022,334.112,4.0,36.0
1647,0.0,0.0,6.0,6.0,28.701,335.908,4.0,36.0
1648,0.0,0.0,6.0,6.0,12.313,336.907,4.0,36.0
1649,0.0,0.0,6.0,6.0,-4.105,337.107,4.0,36.0
1650,0.0,0.0,6.0,6.0,-20.513,336.507,4.0,36.0
1651,0.0,0.0,6.0,6.0,-36.873,335.11,4.0,36.0
1652,0.0,0.0,6.0,6.0,-53.144,332.917,4.0,36.0
1653,0.0,0.0,6.0,6.0,-69.29,329.935,4.0,36.0
1654,0.0,0.0,6.0,6.0,-85.272,326.17,4.0,36.0
1655,0.0,0.0,6.0,6.0,-101.051,321.631,4.0,36.0
1656,0.0,0.0,6.0,6.0,-116.591,316.33,4.0,36.0
1657,0.0,0.0,6.0,6.0,-131.854,310.278,4.0,36.0
1658,0.0,0.0,6.0,6.0,-146.804,303.491,4.0,36.0
1659,0.0,0.0,6.0,6.0,-161.406,295.983,4.0,36.0
1660,0.0,0.0,6.0,6.0,-175.626,287.774,4.0,36.0
1661,0.0,0.0,6.0,6.0,-189.428,278.881,4.0,36.0
1662,0.0,0.0,6.0,6.0,-202.782,269.328,4.0,36.0
1663,0.0,0.0,6.0,6.0,-215.654,259.136,4.0,36.0
1664,0.0,0.0,6.0,6.0,-228.015,248.329,4.0,36.0
1665,0.0,0.0,6.0,6.0,-239.835,236.933,4.0,36.0
1666,0.0,0.0,6.0,6.0,-251.087,224.975,4.0,36.0
1667,0.0,0.0,6.0,6.0,-261.742,212.483,4.0,36.0
1668,0.0,0.0,6.0,6.0,-271.777,199.487,4.0,36.0
1669,0.0,0.0,6.0,6.0,-281.167,186.019,4.0,36.0
1670,0.0,0.0,6.0,6.0,-289.891,172.109,4.0,36.0
1671,0.0,0.0,6.0,6.0,-297.926,157.79,4.0,36.0
1672,0.0,0.0,6.0,6.0,-305.256,143.098,4.0,36.0
1673,0.0,0.0,6.0,6.0,-311.861,128.066,4.0,36.0
1674,0.0,0.0,6.0,6.0,-317.726,112.73,4.0,36.0
1675,0.0,0.0,6.0,6.0,-322.838,97.127,4.0,36.0
1676,0.0,0.0,6.0,6.0,-327.184,81.294,4.0,36.0
1677,0.0,0.0,6.0,6.0,-330.754,65.268,4.0,36.0
1678,0.0,0.0,6.0,6.0,-333.539,49.087,4.0,36.0
1679,0.0,0.0,6.0,6.0,-335.534,32.789,4.0,36.0
1680,0.0,0.0,6.0,6.0,-336.732,16.414,4.0,36.0
1681,0.0,0.0,6.0,6.0,-337.132,0.0,4.0,36.0
1682,0.0,0.0,6.0,6.0,-336.732,-16.414,4.0,36.0
1683,0.0,0.0,6.0,6.0,-335.534,-32.789,4.0,36.0
1684,0.0,0.0,6.0,6.0,-333.539,-49.087,4.0,36.0
1685,0.0,0.0,6.0,6.0,-330.754,-65.268,4.0,36.0
1686,0.0,0.0,6.0,6.0,-327.184,-81.294,4.0,36.0
1687,0.0,0.0,6.0,6.0,-322.838,-97.127,4.0,36.0
1688,0.0,0.0,6.0,6.0,-317.726,-112.73,4.0,36.0
1689,0.0,0.0,6.0,6.0,-311.861,-128.066,4.0,36.0
1690,0.0,0.0,6.0,6.0,-305.256,-143.098,4.0,36.0
1691,0.0,0.0,6.0,6.0,-297.926,-157.79,4.0,36.0
1692,0.0,0.0,6.0,6.0,-289.891,-172.109,4.0,36.0
1693,0.0,0.0,6.0,6.0,-281.167,-186.019,4.0,36.0
1694,0.0,0.0,6.0,6.0,-271.777,-199.487,4.0,36.0
1695,0.0,0.0,6.0,6.0,-261.742,-212.483,4.0,36.0
1696,0.0,0.0,6.0,6.0,-251.087,-224.975,4.0,36.0
1697,0.0,0.0,6.0,6.0,-239.835,-236.933,4.0,36.0
1698,0.0,0.0,6.0,6.0,-228.015,-248.329,4.0,36.0
1699,0.0,0.0,6.0,6.0,-215.654,-259.136,4.0,36.0
1700,0.0,0.0,6.0,6.0,-202.782,-269.328,4.0,36.0
1701,0.0,0.0,6.0,6.0,-189.428,-278.881,4.0,36.0
1702,0.0,0.0,6.0,6.0,-175.626,-287.774,4.0,36.0
1703,0.0,0.0,6.0,6.0,-161.406,-295.983,4.0,36.0
1704,0.0,0.0,6.0,6.0,-146.804,-303.491,4.0,36.0
1705,0.0,0.0,6.0,6.0,-131.854,-310.278,4.0,36.0
1706,0.0,0.0,6.0,6.0,-116.591,-316.33,4.0,36.0
1707,0.0,0.0,6.0,6.0,-101.051,-321.631,4.0,36.0
1708,0.0,0.0,6.0,6.0,-85.272,-326.17,4.0,36.0
1709,0.0,0.0,6.0,6.0,-69.29,-329.935,4.0,36.0
1710,0.0,0.0,6.0,6.0,-53.144,-332.917,4.0,36.0
1711,0.0,0.0,6.0,6.0,-36.873,-335.11,4.0,36.0
1712,0.0,0.0,6.0,6.0,-20.513,-336.507,4.0,36.0
1713,0.0,0.0,6.0,6.0,-4.105,-337.107,4.0,36.0
1714,0.0,0.0,6.0,6.0,12.313,-336.907,4.0,36.0
1715,0.0,0.0,6.0,6.0,28.701,-335.908,4.0,36.0
1716,0.0,0.0,6.0,6.0,45.022,-334.112,4.0,36.0
1717,0.0,0.0,6.0,6.0,61.236,-331.524,4.0,36.0
1718,0.0,0.0,6.0,6.0,77.304,-328.149,4.0,36.0
1719,0.0,0.0,6.0,6.0,93.189,-323.997,4.0,36.0
1720,0.0,0.0,6.0,6.0,108.853,-319.075,4.0,36.0
1721,0.0,0.0,6.0,6.0,124.259,-313.397,4.0,36.0
1722,0.0,0.0,6.0,6.0,139.37,-306.975,4.0,36.0
1723,0.0,0.0,6.0,6.0,154.151,-299.826,4.0,36.0
1724,0.0,0.0,6.0,6.0,168.566,-291.965,4.0,36.0
1725,0.0,0.0,6.0,6.0,182.581,-283.412,4.0,36.0
1726,0.0,0.0,6.0,6.0,196.163,-274.186,4.0,36.0
1727,0.0,0.0,6.0,6.0,209.28,-264.31,4.0,36.0
1728,0.0,0.0,6.0,6.0,221.901,-253.807,4.0,36.0
1729,0.0,0.0,6.0,6.0,233.995,-242.703,4.0,36.0
1730,0.0,0.0,6.0,6.0,245.534,-231.022,4.0,36.0
1731,0.0,0.0,6.0,6.0,256.49,-218.794,4.0,36.0
1732,0.0,0.0,6.0,6.0,266.839,-206.046,4.0,36.0
1733,0.0,0.0,6.0,6.0,276.554,-192.81,4.0,36.0
1734,0.0,0.0,6.0,6.0,285.614,-179.117,4.0,36.0
1735,0.0,0.0,6.0,6.0,293.996,-164.998,4.0,36.0
1736,0.0,0.0,6.0,6.0,301.681,-150.489,4.0,36.0
1737,0.0,0.0,6.0,6.0,308.65,-135.622,4.0,36.0
1738,0.0,0.0,6.0,6.0,314.887,-120.434,4.0,36.0
1739,0.0,0.0,6.0,6.0,320.377,-104.96,4.0,36.0
1740,0.0,0.0,6.0,6.0,325.107,-89.237,4.0,36.0
1741,0.0,0.0,6.0,6.0,329.066,-73.303,4.0,36.0
1742,0.0,0.0,6.0,6.0,332.245,-57.194,4.0,36.0
1743,0.0,0.0,6.0,6.0,334.636,-40.95,4.0,36.0
1744,0.0,0.0,6.0,6.0,336.233,-24.609,4.0,36.0
1745,0.0,0.0,6.0,6.0,337.032,-8.21,4.0,36.0
